google_name,google_latitude,google_longitude,google_address,google_maps_url,google_place_id,google_cid
Trạm thu phí Đắk Song,12.188389,107.637639,"5JQQ+932 Trạm Thu phí Đắk Song, QL14, Trường Xuân, Lâm Đồng, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%E1%BA%AFk+Song/data=!4m7!3m6!1s0x3173b50e4072701b:0x71e0ee2bb31561b0!8m2!3d12.1883894!4d107.6376395!16s%2Fg%2F11g9jdd5jv!19sChIJG3ByQA61czERsGEVsyvu4HE?authuser=0&hl=vi&rclk=1,ChIJG3ByQA61czERsGEVsyvu4HE,8205820392524571056
Trạm thu phí Định An,11.859578,108.457887,"VF55+R5J Trạm Thu phí Định An, CT27, Hiệp Thạnh, Lâm Đồng, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%E1%BB%8Bnh+An/data=!4m7!3m6!1s0x3171152517aff5fb:0x3e3680188227dae6!8m2!3d11.859578!4d108.4578873!16s%2Fg%2F11h4tp2lx8!19sChIJ-_WvFyUVcTER5tonghiANj4?authuser=0&hl=vi&rclk=1,ChIJ-_WvFyUVcTER5tonghiANj4,4482911321845127910
Trạm thu phí Đồng Lá,21.048429,107.164898,"25X7+9XC Trạm Thu phí Đồng Lá, Unnamed, Road, Thống Nhất, Quảng Ninh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%E1%BB%93ng+L%C3%A1/data=!4m7!3m6!1s0x314af98bd82bc939:0x94e95c6b25604b7f!8m2!3d21.0484295!4d107.1648984!16s%2Fg%2F11fmd7gbzb!19sChIJOckr2Iv5SjERf0tgJWtc6ZQ?authuser=0&hl=vi&rclk=1,ChIJOckr2Iv5SjERf0tgJWtc6ZQ,10730209202445241215
Trạm thu phí Đồng Đăng,20.992671,106.987163,"XXVP+3V7 Trạm Thu phí Đồng Đăng, Việt Hưng, Quảng Ninh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%E1%BB%93ng+%C4%90%C4%83ng/data=!4m7!3m6!1s0x314af57ea008e279:0x16146d59e10ac602!8m2!3d20.9926713!4d106.9871633!16s%2Fg%2F11t_yq7wsh!19sChIJeeIIoH71SjERAsYK4VltFBY?authuser=0&hl=vi&rclk=1,ChIJeeIIoH71SjERAsYK4VltFBY,1591016801163724290
Trạm thu phí Đức Hoà,10.77753,106.439493,"QCGQ+4M7 Trạm Thu phí Đức Hoà, ĐT830, Ấp 4, Đức Hòa, Tây Ninh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%E1%BB%A9c+Ho%C3%A0/data=!4m7!3m6!1s0x310ad1c84f4b2801:0x3eff6385689e3e84!8m2!3d10.7775302!4d106.4394929!16s%2Fg%2F11f76_4lfv!19sChIJAShLT8jRCjERhD6eaIVj_z4?authuser=0&hl=vi&rclk=1,ChIJAShLT8jRCjERhD6eaIVj_z4,4539456374049750660
Cầu treo thu phí,21.378121,105.913552,"9WH7+6C Cầu treo thu phí, Vạn Xuân, Thái Nguyên, Việt Nam",https://www.google.com/maps/place/C%E1%BA%A7u+treo+thu+ph%C3%AD/data=!4m7!3m6!1s0x313519007482d2bd:0x5b8712cea4ff8dd4!8m2!3d21.3781209!4d105.9135525!16s%2Fg%2F11ms3l0yjt!19sChIJvdKCdAAZNTER1I3_pM4Sh1s?authuser=0&hl=vi&rclk=1,ChIJvdKCdAAZNTER1I3_pM4Sh1s,6595260858048155092
Trạm Thu phí Bến Lức,10.666701,106.457972,"MF85+M5Q Trạm Thu phí Bến Lức, ĐT824, Bến Lức, Tây Ninh, Việt Nam",https://www.google.com/maps/place/Tra%CC%A3m+Thu+ph%C3%AD+B%E1%BA%BFn+L%E1%BB%A9c/data=!4m7!3m6!1s0x310acdd56f7eb9db:0xf86d164a9b543b1!8m2!3d10.6667011!4d106.4579725!16s%2Fg%2F11g0m36nzj!19sChIJ27l-b9XNCjERsUO1qWTRhg8?authuser=0&hl=vi&rclk=1,ChIJ27l-b9XNCjERsUO1qWTRhg8,1118811787722310577
Trạm Thu Phí BOT Đường ven biển Thái Bình,20.301291,106.562304,"8H26+GW7 Trạm Thu Phí BOT Đường ven biển Thái Bình, Hưng Phú, Hưng Yên, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+BOT+%C4%90%C6%B0%E1%BB%9Dng+ven+bi%E1%BB%83n+Th%C3%A1i+B%C3%ACnh/data=!4m7!3m6!1s0x314a01005b281263:0x354e6f64f86a2779!8m2!3d20.3012915!4d106.5623037!16s%2Fg%2F11xlb4076x!19sChIJYxIoWwABSjEReSdq-GRvTjU?authuser=0&hl=vi&rclk=1,ChIJYxIoWwABSjEReSdq-GRvTjU,3841130011648731001
Trạm Thu Phí Bình Chánh,10.66154,106.560297,"MH66+J42 Trạm Thu Phí Bình Chánh, Bình Chánh, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+B%C3%ACnh+Ch%C3%A1nh/data=!4m7!3m6!1s0x3175330011f050cb:0xd21a581dde8737df!8m2!3d10.6615405!4d106.5602967!16s%2Fg%2F11ltj6fp0f!19sChIJy1DwEQAzdTER3zeH3h1YGtI?authuser=0&hl=vi&rclk=1,ChIJy1DwEQAzdTER3zeH3h1YGtI,15139509982670043103
Trạm Thu Phí Bình Hiệp,13.951063,109.007743,"X225+C3 Trạm Thu Phí Bình Hiệp, Bình Hiệp, Gia Lai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+B%C3%ACnh+Hi%E1%BB%87p/data=!4m7!3m6!1s0x316f3d00192683c9:0x3c74d015fef7f6fa!8m2!3d13.9510634!4d109.0077431!16s%2Fg%2F11zck7cy1b!19sChIJyYMmGQA9bzER-vb3_hXQdDw?authuser=0&hl=vi&rclk=1,ChIJyYMmGQA9bzER-vb3_hXQdDw,4356335532464666362
Trạm Thu Phí Chư Sê,13.874158,108.008176,"V2F5+P83 Trạm Thu Phí Chư Sê, Ia Băng, Gia Lai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+Ch%C6%B0+S%C3%AA/data=!4m7!3m6!1s0x316c27006c165c0f:0x7815f22896b9e796!8m2!3d13.8741578!4d108.0081757!16s%2Fg%2F11x6qnjphw!19sChIJD1wWbAAnbDERlue5lijyFXg?authuser=0&hl=vi&rclk=1,ChIJD1wWbAAnbDERlue5lijyFXg,8653088515203655574
Trạm Thu Phí Chợ Bình Điền,10.699714,106.608864,"MJX5+VGQ Trạm Thu Phí Chợ Bình Điền, Bình Đông, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+Ch%E1%BB%A3+B%C3%ACnh+%C4%90i%E1%BB%81n/data=!4m7!3m6!1s0x3175320c50995185:0xea6874f4264d168f!8m2!3d10.6997145!4d106.6088642!16s%2Fg%2F11cs1lj3p7!19sChIJhVGZUAwydTERjxZNJvR0aOo?authuser=0&hl=vi&rclk=1,ChIJhVGZUAwydTERjxZNJvR0aOo,16890878994416473743
Trạm Thu Phí Cầu Gianh - Quảng Bình,17.747179,106.440918,"QL1A, Bắc Gianh, Quảng Trị, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+C%E1%BA%A7u+Gianh+-+Qu%E1%BA%A3ng+B%C3%ACnh/data=!4m7!3m6!1s0x31389f3532237d4f:0x639375aba1e690d!8m2!3d17.7471795!4d106.440918!16s%2Fg%2F11bx1_1h3t!19sChIJT30jMjWfODERDWkeulo3OQY?authuser=0&hl=vi&rclk=1,ChIJT30jMjWfODERDWkeulo3OQY,448450500709214477
Trạm Thu Phí Cầu Ông Bố,10.900781,106.714263,"WP27+8P6 Trạm Thu Phí Cầu Ông Bố, ĐT743B, Bình Hòa, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+C%E1%BA%A7u+%C3%94ng+B%E1%BB%91/data=!4m7!3m6!1s0x3174d7aeb4342d17:0x82c8a21dd3dd14d6!8m2!3d10.9007814!4d106.7142627!16s%2Fg%2F11f70z_z8p!19sChIJFy00tK7XdDER1hTd0x2iyII?authuser=0&hl=vi&rclk=1,ChIJFy00tK7XdDER1hTd0x2iyII,9423960469264995542
Trạm Thu Phí Hà Trung,20.083758,105.809491,"3RM5+GQ Trạm Thu Phí Hà Trung, Hà Long, Thanh Hóa, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+H%C3%A0+Trung/data=!4m7!3m6!1s0x313661004ba6212d:0x194d2e5d1a07596d!8m2!3d20.0837576!4d105.8094911!16s%2Fg%2F11xvt7d1zc!19sChIJLSGmSwBhNjERbVkHGl0uTRk?authuser=0&hl=vi&rclk=1,ChIJLSGmSwBhNjERbVkHGl0uTRk,1823164401558444397
Trạm Thu Phí Nút Giao Ba Bàu,10.932586,107.967996,"WXM9+25 Trạm Thu Phí Nút Giao Ba Bàu, Hàm Kiệm, Bình Thuận, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+N%C3%BAt+Giao+Ba+B%C3%A0u/data=!4m7!3m6!1s0x3174290072516a39:0xbbd6693db0a095e3!8m2!3d10.9325855!4d107.9679958!16s%2Fg%2F11z4vpnr5n!19sChIJOWpRcgApdDER45WgsD1p1rs?authuser=0&hl=vi&rclk=1,ChIJOWpRcgApdDER45WgsD1p1rs,13535121443785840099
Trạm Thu Phí Nút Giao Ba Bàu,10.934372,107.977045,"WXMG+PR Trạm Thu Phí Nút Giao Ba Bàu, Hàm Kiệm, Bình Thuận, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+N%C3%BAt+Giao+Ba+B%C3%A0u/data=!4m7!3m6!1s0x31742900798d9d95:0x2fbc2c94b3fe0980!8m2!3d10.9343717!4d107.9770449!16s%2Fg%2F11z5s_q51k!19sChIJlZ2NeQApdDERgAn-s5QsvC8?authuser=0&hl=vi&rclk=1,ChIJlZ2NeQApdDERgAn-s5QsvC8,3439673232590768512
Trạm Thu Phí Nút Giao TL765 Km69+400,10.88509,107.365801,"V9P8+28 Trạm Thu Phí Nút Giao TL765 Km69+400, Xuân Lộc, Đồng Nai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+N%C3%BAt+Giao+TL765+Km69%2B400/data=!4m7!3m6!1s0x317455006c0cfdb1:0xe67f0b49de062177!8m2!3d10.88509!4d107.365801!16s%2Fg%2F11z3y_1bdm!19sChIJsf0MbABVdDERdyEG3kkLf-Y?authuser=0&hl=vi&rclk=1,ChIJsf0MbABVdDERdyEG3kkLf-Y,16609006362651140471
Trạm Thu Phí Phú Hài,10.94037,108.141791,"Trạm thu phí Phú Hài, 51 Nguyễn Thông, Phú Thủy, Lâm Đồng, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+Ph%C3%BA+H%C3%A0i/data=!4m7!3m6!1s0x31768361e9fcf985:0xee272b116050fd82!8m2!3d10.9403702!4d108.1417912!16s%2Fg%2F11c1qcfgmy!19sChIJhfn86WGDdjERgv1QYBErJ-4?authuser=0&hl=vi&rclk=1,ChIJhfn86WGDdjERgv1QYBErJ-4,17160732258748923266
Trạm Thu Phí QL2,21.230577,105.693648,"QL23, Phúc Yên, Phú Thọ, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+QL2/data=!4m7!3m6!1s0x3134fc0b51363a4b:0x1a47a86e069cdb99!8m2!3d21.2305771!4d105.6936479!16s%2Fg%2F12hxp35ky!19sChIJSzo2UQv8NDERmducBm6oRxo?authuser=0&hl=vi&rclk=1,ChIJSzo2UQv8NDERmducBm6oRxo,1893667358843394969
Trạm Thu Phí Thị Trấn Vôi,21.339235,106.270349,"87PC+R4 Trạm Thu Phí Thị Trấn Vôi, Lạng Giang, Bắc Ninh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+Th%E1%BB%8B+Tr%E1%BA%A5n+V%C3%B4i/data=!4m7!3m6!1s0x31356f0010a1b3a1:0x7bd612e0359b3d0e!8m2!3d21.339235!4d106.2703493!16s%2Fg%2F11x6fd6c1t!19sChIJobOhEABvNTERDj2bNeAS1ns?authuser=0&hl=vi&rclk=1,ChIJobOhEABvNTERDj2bNeAS1ns,8923340465862556942
Trạm Thu Vé Thắng Cảnh Chùa Hương,20.620462,105.749682,"JPCX+5VM Trạm Thu Vé Thắng Cảnh Chùa Hương, Hương Sơn, Hà Nội, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+V%C3%A9+Th%E1%BA%AFng+C%E1%BA%A3nh+Ch%C3%B9a+H%C6%B0%C6%A1ng/data=!4m7!3m6!1s0x31343312fdbc287d:0xe55fa128554afb59!8m2!3d20.620462!4d105.7496819!16s%2Fg%2F11c206fx9f!19sChIJfSi8_RIzNDERWftKVSihX-U?authuser=0&hl=vi&rclk=1,ChIJfSi8_RIzNDERWftKVSihX-U,16528106352074750809
Trạm Thu phí BOT Cầu Chà Là,8.954324,105.101025,"X432+PCC Trạm Thu phí BOT Cầu Chà Là, Tân Duyệt, Tân Hưng, Cà Mau, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+BOT+C%E1%BA%A7u+Ch%C3%A0+L%C3%A0/data=!4m7!3m6!1s0x31a1557e1a617319:0xe12471ae7cfbbe7a!8m2!3d8.9543241!4d105.1010252!16s%2Fg%2F11f8kd0pw6!19sChIJGXNhGn5VoTERer77fK5xJOE?authuser=0&hl=vi&rclk=1,ChIJGXNhGn5VoTERer77fK5xJOE,16223216751930490490
Trạm Thu phí BOT Cầu Hoà Trung,9.094715,105.153419,"35W3+889 Trạm Thu phí BOT Cầu Hoà Trung, Cầu Hòa Trung, Lương Thế Trân, Cà Mau, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+BOT+C%E1%BA%A7u+Ho%C3%A0+Trung/data=!4m7!3m6!1s0x31a14ef4173edc93:0xf8edfc09eea067ff!8m2!3d9.0947149!4d105.1534192!16s%2Fg%2F11ggsgkbb_!19sChIJk9w-F_ROoTER_2eg7gn87fg?authuser=0&hl=vi&rclk=1,ChIJk9w-F_ROoTER_2eg7gn87fg,17937270010474948607
Trạm Thu phí Bình Thung,10.907639,106.790988,"159 Đ Bình Thung, Dĩ An, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+B%C3%ACnh+Thung/data=!4m7!3m6!1s0x3174d8ca55555555:0xa12a30fc88753886!8m2!3d10.9076387!4d106.7909879!16s%2Fg%2F1tj5hn2n!19sChIJVVVVVcrYdDERhjh1iPwwKqE?authuser=0&hl=vi&rclk=1,ChIJVVVVVcrYdDERhjh1iPwwKqE,11613148450307520646
Trạm Thu phí Cai Lậy,10.412132,106.164817,"Tân Phú, Đồng Tháp, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Cai+L%E1%BA%ADy/data=!4m7!3m6!1s0x310abd845003d609:0x96fb200ae2be1bd7!8m2!3d10.412132!4d106.1648171!16s%2Fg%2F11t5pvr8_r!19sChIJCdYDUIS9CjER1xu-4gog-5Y?authuser=0&hl=vi&rclk=1,ChIJCdYDUIS9CjER1xu-4gog-5Y,10879324555969436631
Trạm Thu phí Cam Thịnh Đông,11.880694,109.09664,"V3JW+7M Trạm Thu phí Cam Thịnh Đông, Nam Cam Ranh, Khánh Hòa, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Cam+Th%E1%BB%8Bnh+%C4%90%C3%B4ng/data=!4m7!3m6!1s0x3170ed003b9d844b:0x7850d2e6466ae3e6!8m2!3d11.8806942!4d109.0966402!16s%2Fg%2F11vpy1f46r!19sChIJS4SdOwDtcDER5uNqRubSUHg?authuser=0&hl=vi&rclk=1,ChIJS4SdOwDtcDER5uNqRubSUHg,8669661169153926118
Trạm Thu phí Cao Bồ,20.288189,106.012548,"Trạm thu phí Cao Bồ, QL10, Ý Yên, Ninh Bình, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Cao+B%E1%BB%93/data=!4m7!3m6!1s0x313677005bf355df:0x5adb3ab70b20256e!8m2!3d20.2881895!4d106.0125478!16s%2Fg%2F11m5qkkbz2!19sChIJ31XzWwB3NjERbiUgC7c621o?authuser=0&hl=vi&rclk=1,ChIJ31XzWwB3NjERbiUgC7c621o,6546891041153230190
Trạm Thu phí Chơn Thành,11.363849,106.62765,"9J7H+G3J Trạm Thu phí Chơn Thành, Chơn Thành, Đồng Nai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ch%C6%A1n+Th%C3%A0nh/data=!4m7!3m6!1s0x3174b22a8c01f787:0x6e7e5fec706a15ed!8m2!3d11.3638488!4d106.6276504!16s%2Fg%2F12hkzkwvk!19sChIJh_cBjCqydDER7RVqcOxffm4?authuser=0&hl=vi&rclk=1,ChIJh_cBjCqydDER7RVqcOxffm4,7961906660340536813
Trạm Thu phí Chợ Đệm,10.68161,106.557509,"MHJ5+J2R Trạm Thu phí Chợ Đệm, Tân Nhựt, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ch%E1%BB%A3+%C4%90%E1%BB%87m/data=!4m7!3m6!1s0x317532c210b8871d:0x1dcab553f11918bb!8m2!3d10.6816099!4d106.5575095!16s%2Fg%2F11csb0s9mc!19sChIJHYe4EMIydTERuxgZ8VO1yh0?authuser=0&hl=vi&rclk=1,ChIJHYe4EMIydTERuxgZ8VO1yh0,2146727544527329467
Trạm Thu phí Cầu 110,13.413567,108.092846,"C37V+C4H Trạm Thu phí Cầu 110, AH17, Ia Le, Gia Lai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+110/data=!4m7!3m6!1s0x316e779daf93a009:0x6a8e9b9e0eda940f!8m2!3d13.4135667!4d108.0928463!16s%2Fg%2F11c72lsmj3!19sChIJCaCTr513bjERD5TaDp6bjmo?authuser=0&hl=vi&rclk=1,ChIJCaCTr513bjERD5TaDp6bjmo,7678245517869618191
Trạm Thu phí Cầu Cái Vừng,10.743632,105.298343,"P7VX+F84 Trạm Thu phí Cầu Cái Vừng, Long Phú Thuận, Đồng Tháp, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+C%C3%A1i+V%E1%BB%ABng/data=!4m7!3m6!1s0x310a3bf58ce0b84f:0x836d9f7d6ac725d5!8m2!3d10.7436316!4d105.298343!16s%2Fg%2F11shq2k34p!19sChIJT7jgjPU7CjER1SXHan2fbYM?authuser=0&hl=vi&rclk=1,ChIJT7jgjPU7CjER1SXHan2fbYM,9470400952441185749
Trạm Thu phí Cầu Mỹ Lợi,10.462812,106.644148,"FJ7V+4MC Trạm Thu phí Cầu Mỹ Lợi, Sơn Qui, Đồng Tháp, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+M%E1%BB%B9+L%E1%BB%A3i/data=!4m7!3m6!1s0x3175490032074ceb:0x6e86643a587f772!8m2!3d10.462812!4d106.6441482!16s%2Fg%2F11m5xwk7l6!19sChIJ60wHMgBJdTERcveHpUNm6AY?authuser=0&hl=vi&rclk=1,ChIJ60wHMgBJdTERcveHpUNm6AY,497760199550433138
Trạm Thu phí Cầu Phú Cường,10.983539,106.643176,"Huỳnh Văn Cù, Thủ Dầu Một, Hồ Chí Minh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+Ph%C3%BA+C%C6%B0%E1%BB%9Dng/data=!4m7!3m6!1s0x3174d14364d415af:0x53e0435313092d82!8m2!3d10.983539!4d106.6431761!16s%2Fg%2F11g9hgm5qb!19sChIJrxXUZEPRdDERgi0JE1ND4FM?authuser=0&hl=vi&rclk=1,ChIJrxXUZEPRdDERgi0JE1ND4FM,6043904724011920770
Trạm Thu phí Cầu Qua Sông Cái Tàu,9.314628,105.017323,"8278+VW4 Trạm Thu phí Cầu Qua Sông Cái Tàu, Cái Tàu - Nguyên Phích - U Minh - Tiêu Dừa, Khánh An, Cà Mau, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+Qua+S%C3%B4ng+C%C3%A1i+T%C3%A0u/data=!4m7!3m6!1s0x31a6cd587fab25d9:0x900dc9ef4959deee!8m2!3d9.3146279!4d105.0173228!16s%2Fg%2F11fm_ksf8z!19sChIJ2SWrf1jNpjER7t5ZSe_JDZA?authuser=0&hl=vi&rclk=1,ChIJ2SWrf1jNpjER7t5ZSe_JDZA,10380174745723854574
Trạm Thu phí Cầu Trần Văn Thời,9.069026,104.967868,"3X99+J49 Trạm Thu phí Cầu Trần Văn Thời, Cầu, Trần Văn Thời, Cà Mau, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+Tr%E1%BA%A7n+V%C4%83n+Th%E1%BB%9Di/data=!4m7!3m6!1s0x31a6b31d6841f8d3:0xaff435e5247035e0!8m2!3d9.0690264!4d104.967868!16s%2Fg%2F11gk523bc5!19sChIJ0_hBaB2zpjER4DVwJOU19K8?authuser=0&hl=vi&rclk=1,ChIJ0_hBaB2zpjER4DVwJOU19K8,12678818109229905376
Trạm Thu phí Cầu qua Sông Cái Tàu,9.438099,104.930935,"CWQJ+69 Trạm Thu phí Cầu qua Sông Cái Tàu, Nguyễn Phích, Cà Mau, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+qua+S%C3%B4ng+C%C3%A1i+T%C3%A0u/data=!4m7!3m6!1s0x31a6d18065a83f47:0xf270fad38ac182d9!8m2!3d9.4380987!4d104.9309349!16s%2Fg%2F11l20kkl5w!19sChIJRz-oZYDRpjER2YLBitP6cPI?authuser=0&hl=vi&rclk=1,ChIJRz-oZYDRpjER2YLBitP6cPI,17469738741043135193
Trạm Thu phí Cầu treo Tân Bằng,9.460895,105.044275,"F26V+9P2 Trạm Thu phí Cầu treo Tân Bằng, Biển Bạch, Cà Mau, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+treo+T%C3%A2n+B%E1%BA%B1ng/data=!4m7!3m6!1s0x31a12dbb6807c123:0xaa94fcbe512d186b!8m2!3d9.4608946!4d105.0442747!16s%2Fg%2F11vd6p16vb!19sChIJI8EHaLstoTERaxgtUb78lKo?authuser=0&hl=vi&rclk=1,ChIJI8EHaLstoTERaxgtUb78lKo,12291727177336821867
Trạm Thu phí Cầu Đình Bình Thủy,10.516136,105.321055,"G88C+FH7 Trạm Thu phí Cầu Đình Bình Thủy, Bình Mỹ, An Giang, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+%C4%90%C3%ACnh+B%C3%ACnh+Th%E1%BB%A7y/data=!4m7!3m6!1s0x310a15003233318d:0xfa3ae84bbbcfaac4!8m2!3d10.5161365!4d105.3210549!16s%2Fg%2F11y59zhw_w!19sChIJjTEzMgAVCjERxKrPu0voOvo?authuser=0&hl=vi&rclk=1,ChIJjTEzMgAVCjERxKrPu0voOvo,18030979470102342340
Trạm Thu phí Cẩm Vân,20.107342,105.54336,"4G4V+W8Q Trạm Thu phí Cẩm Vân, Cầu phao Cẩm Vân, Cẩm Vân, Thanh Hóa, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A9m+V%C3%A2n/data=!4m7!3m6!1s0x3136932c14ecad8b:0x1422b7de5cb0e719!8m2!3d20.1073416!4d105.54336!16s%2Fg%2F11nh4d2y31!19sChIJi63sFCyTNjERGeewXN63IhQ?authuser=0&hl=vi&rclk=1,ChIJi63sFCyTNjERGeewXN63IhQ,1450924195632441113
Trạm Thu phí Du Long,11.746694,109.056815,"P3W4+MPG Trạm Thu phí Du Long, Thuận Bắc, Khánh Hòa, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Du+Long/data=!4m7!3m6!1s0x3170c3005820a82f:0x4bf04c77a98d3b07!8m2!3d11.7466937!4d109.0568148!16s%2Fg%2F11y3nms7pk!19sChIJL6ggWADDcDERBzuNqXdM8Es?authuser=0&hl=vi&rclk=1,ChIJL6ggWADDcDERBzuNqXdM8Es,5471957624084577031
Trạm Thu phí Gia Lộc,20.856773,106.294329,"V74V+PP4 Trạm Thu phí Gia Lộc, Gia Phúc, Hải Phòng, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Gia+L%E1%BB%99c/data=!4m7!3m6!1s0x313591004ffce409:0x74cafd292b17c480!8m2!3d20.8567735!4d106.2943291!16s%2Fg%2F11x31y8p8c!19sChIJCeT8TwCRNTERgMQXKyn9ynQ?authuser=0&hl=vi&rclk=1,ChIJCeT8TwCRNTERgMQXKyn9ynQ,8415817206953657472
Trạm Thu phí Hà Lam,15.710278,108.3354,"P86P+456 Trạm Thu phí Hà Lam, ĐCT Đà Nẵng – Quảng Ngãi, Thăng Bình, Đà Nẵng, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+H%C3%A0+Lam/data=!4m7!3m6!1s0x3169e193e837aa59:0xa44e1bf3352a06f7!8m2!3d15.7102784!4d108.3354004!16s%2Fg%2F11g0gmnb7_!19sChIJWao36JPhaTER9wYqNfMbTqQ?authuser=0&hl=vi&rclk=1,ChIJWao36JPhaTER9wYqNfMbTqQ,11839431201786562295
Trạm Thu phí IC Cẩm Y,21.097299,107.353365,"39W3+W89 Trạm Thu phí IC Cẩm Y, Hải Hòa, Quảng Ninh, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+IC+C%E1%BA%A9m+Y/data=!4m7!3m6!1s0x314b037ba5a30a3b:0x52e194aa37ac2820!8m2!3d21.097299!4d107.3533654!16s%2Fg%2F11vy2cgf0y!19sChIJOwqjpXsDSzERICisN6qU4VI?authuser=0&hl=vi&rclk=1,ChIJOwqjpXsDSzERICisN6qU4VI,5972218039669368864
Trạm Thu phí IC13,21.698947,104.841234,"Bến Xe Khách Nước Mát, QL37, Âu Lâu, Lào Cai, Việt Nam",https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+IC13/data=!4m7!3m6!1s0x3133450031ba0ad3:0xf1603b3f9a1c02c!8m2!3d21.6989468!4d104.8412338!16s%2Fg%2F11wj3btk9_!19sChIJ0wq6MQBFMzERLMCh-bMDFg8?authuser=0&hl=vi&rclk=1,ChIJ0wq6MQBFMzERLMCh-bMDFg8,1087060431578710060
